Inst_Name,Course_name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",ELECTRICAL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,32766,37562,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGINEERING",GEN,GUJCET-Based,Self-Finance,6042,8821,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGINEERING",EWS,GUJCET-Based,Self-Finance,8981,9676,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGINEERING",SEBC,GUJCET-Based,Self-Finance,16416,24329,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGINEERING",SC,GUJCET-Based,Self-Finance,24588,37976,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY",GEN,GUJCET-Based,Self-Finance,3205,5110,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY",EWS,GUJCET-Based,Self-Finance,5188,5559,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY",SEBC,GUJCET-Based,Self-Finance,6117,8822,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY",SC,GUJCET-Based,Self-Finance,23378,23378,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY - TFWS",TFWs,GUJCET-Based,Self-Finance,2932,3115,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,3019,3866,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,EWS,GUJCET-Based,Self-Finance,3876,3931,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,SEBC,GUJCET-Based,Self-Finance,4913,5754,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,SC,GUJCET-Based,Self-Finance,12777,13428,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,ESM,GUJCET-Based,Self-Finance,19444,19444,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,1659,1943,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,11026,20787,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",MECHANICAL ENGINEERING,EWS,GUJCET-Based,Self-Finance,22493,23528,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",MECHANICAL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,23149,33093,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",MECHANICAL ENGINEERING,SC,GUJCET-Based,Self-Finance,38554,38554,NAGAR
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",MECHATRONICS ENGINEERING,GEN,GUJCET-Based,Self-Finance,4998,36894,NAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,31242,38463,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,7071,15268,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER ENGINEERING,EWS,GUJCET-Based,Self-Finance,15406,17456,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Self-Finance,17439,27388,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER ENGINEERING,SC,GUJCET-Based,Self-Finance,27502,33135,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET-Based,Self-Finance,3857,16912,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET-Based,Self-Finance,16939,18776,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET-Based,Self-Finance,16971,31024,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET-Based,Self-Finance,25553,38350,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING,ST,GUJCET-Based,Self-Finance,27808,27808,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING -
TFWS",TFWs,GUJCET-Based,Self-Finance,1797,7017,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING
(ARTIFICIAL INTELLIGENCE)",GEN,GUJCET-Based,Self-Finance,5539,16635,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING
(ARTIFICIAL INTELLIGENCE)",EWS,GUJCET-Based,Self-Finance,17151,18544,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING
(ARTIFICIAL INTELLIGENCE)",SEBC,GUJCET-Based,Self-Finance,18722,30226,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING
(ARTIFICIAL INTELLIGENCE)",SC,GUJCET-Based,Self-Finance,36650,36650,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING
(ARTIFICIAL INTELLIGENCE) - TFWS",TFWs,GUJCET-Based,Self-Finance,4719,6501,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING
(CYBER SECURITY)",GEN,GUJCET-Based,Self-Finance,10991,20631,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING
(CYBER SECURITY)",EWS,GUJCET-Based,Self-Finance,21188,22861,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),SC,GUJCET-Based,Self-Finance,23284,30433,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGINEERING
(CYBER SECURITY)",SEBC,GUJCET-Based,Self-Finance,25245,36573,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,17881,38170,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGINEERING",GEN,GUJCET-Based,Self-Finance,2400,19950,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGINEERING",EWS,GUJCET-Based,Self-Finance,21215,21563,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGINEERING",SEBC,GUJCET-Based,Self-Finance,23228,30613,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY",GEN,GUJCET-Based,Self-Finance,10507,26531,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY",EWS,GUJCET-Based,Self-Finance,26640,27507,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY",SC,GUJCET-Based,Self-Finance,33810,33810,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","INFORMATION & COMMUNICATION
TECHNOLOGY",SEBC,GUJCET-Based,Self-Finance,37751,37751,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,3877,21485,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",INFORMATION TECHNOLOGY,EWS,GUJCET-Based,Self-Finance,21525,22746,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,GUJCET-Based,Self-Finance,26753,38892,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",INFORMATION TECHNOLOGY,SC,GUJCET-Based,Self-Finance,27786,35913,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,15903,38039,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",ROBOTICS AND AUTOMATION,GEN,GUJCET-Based,Self-Finance,7494,38465,GANDHINAGAR
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",ROBOTICS AND AUTOMATION - TFWS,TFWs,GUJCET-Based,Self-Finance,15264,17400,GANDHINAGAR
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET-Based,Self-Finance,6562,19807,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET-Based,Self-Finance,19907,21594,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET-Based,Self-Finance,22577,38301,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET-Based,Self-Finance,24689,36047,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA",COMPUTER SCIENCE & ENGINEERING,ST,GUJCET-Based,Self-Finance,36728,36728,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE & ENGINEERING -
TFWS",TFWs,GUJCET-Based,Self-Finance,6833,8149,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE & ENGINEERING (BIG
DATA ANALYTICS)",GEN,GUJCET-Based,Self-Finance,13266.5,31960,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE & ENGINEERING (BIG
DATA ANALYTICS)",EWS,GUJCET-Based,Self-Finance,32178,36898,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE & ENGINEERING (BIG
DATA ANALYTICS) - TFWS",TFWs,GUJCET-Based,Self-Finance,4844,8034,MEHSANA
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),GEN,GUJCET-Based,Self-Finance,10777,38365,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",AGRICULTURAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,11954,34241,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",AGRICULTURAL ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,5741,12691,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",AUTOMOBILE ENGINEERING,GEN,GUJCET-Based,Self-Finance,24431,37078,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",BIOTECHNOLOGY,GEN,GUJCET-Based,Self-Finance,4034,37657,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",BIOTECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,2192,8068,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,22197,38027,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,4393,37281,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Self-Finance,37405,38924,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",COMPUTER ENGINEERING,EWS,GUJCET-Based,Self-Finance,37494,38248,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",COMPUTER ENGINEERING,SC,GUJCET-Based,Self-Finance,38050,38050,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",COMPUTER ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,4144,10337,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE)",GEN,GUJCET-Based,Self-Finance,10760,38384,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE) - TFWS",TFWs,GUJCET-Based,Self-Finance,6167,13447,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",COMPUTER SCIENCE & BUSINESS SYSTEMS,GEN,GUJCET-Based,Self-Finance,10192,31045,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,18421,38636,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA","ELECTRONICS & COMMUNICATION
ENGINEERING",GEN,GUJCET-Based,Self-Finance,12775,37189,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",FOOD TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,10197,38166,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",FOOD TECHNOLOGY -TFW,TFWs,GUJCET-Based,Self-Finance,2823,12408,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,11805,38896,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,3885,10922,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",MARINE ENGINEERING,GEN,GUJCET-Based,Self-Finance,3424,36107,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,13977,38844,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",MECHATRONICS ENGINEERING,GEN,GUJCET-Based,Self-Finance,5647,37683,MEHSANA
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING, KHERVA, MEHSANA",PETROCHEMICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,20640,34503,MEHSANA
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",AUTOMOBILE ENGINEERING,GEN,GUJCET-Based,Self-Finance,32962,37742,NAVSARI
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,28672,33111,NAVSARI
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,9371,25045,NAVSARI
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Self-Finance,25206,29497,NAVSARI
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,EWS,GUJCET-Based,Self-Finance,25346,35444,NAVSARI
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,ST,GUJCET-Based,Self-Finance,34441,34441,NAVSARI
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,4320,12500,NAVSARI
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,18940,38255,NAVSARI
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,13343,38866,NAVSARI
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,3654,12046,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,12345,17254,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,EWS,GUJCET-Based,Govt/GIA,12769,13968,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,ST,GUJCET-Based,Govt/GIA,17079,38214,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,SC,GUJCET-Based,Govt/GIA,18416,28048,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,902184,902247,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,905046,905046,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,ST,JEE-Based,Govt/GIA,917079,917079,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING - TFWS,TFWs,GUJCET-Based,Govt/GIA,7158,9029,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CIVIL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,15176,34939,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CIVIL ENGINEERING,ST,GUJCET-Based,Govt/GIA,36314,38578,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CIVIL ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,36442,38088,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CIVIL ENGINEERING,EWS,GUJCET-Based,Govt/GIA,38745,38745,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CIVIL ENGINEERING,GEN,JEE-Based,Govt/GIA,905827,905827,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CIVIL ENGINEERING,SEBC,JEE-Based,Govt/GIA,923866,923866,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CIVIL ENGINEERING,EWS,JEE-Based,Govt/GIA,930240,930240,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,GEN,GUJCET-Based,Govt/GIA,3191,7401,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,7428,10379,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,EWS,GUJCET-Based,Govt/GIA,7443,8440,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,GEN-PH,GUJCET-Based,Govt/GIA,7882,7882,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,SC,GUJCET-Based,Govt/GIA,17202,21236,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,ESM,GUJCET-Based,Govt/GIA,18813,18813,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,ST,GUJCET-Based,Govt/GIA,20537,30188,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,GEN,JEE-Based,Govt/GIA,900779,900779,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,EWS,JEE-Based,Govt/GIA,901427,901427,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,SEBC,JEE-Based,Govt/GIA,903676,903676,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,ST,JEE-Based,Govt/GIA,916571,916571,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING - TFWS,TFWs,GUJCET-Based,Govt/GIA,4151,5152,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING - TFWS,TFWs,JEE-Based,Govt/GIA,901207,901207,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,12889,27918,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,EWS,GUJCET-Based,Govt/GIA,28123,34768,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,29504,36585,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,ST,GUJCET-Based,Govt/GIA,32913,36618,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,SC,GUJCET-Based,Govt/GIA,38217,38217,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,904342,904342,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,914295,914295,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,ST,JEE-Based,Govt/GIA,921772,921772,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,SC,JEE-Based,Govt/GIA,929974,929974,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING - TFWS,TFWs,GUJCET-Based,Govt/GIA,10717,19714,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","ELECTRONICS & COMMUNICATION
ENGINEERING",GEN,GUJCET-Based,Govt/GIA,9149,18079,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,GUJCET-Based,Govt/GIA,18662,20861,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","ELECTRONICS & COMMUNICATION
ENGINEERING",SEBC,GUJCET-Based,Govt/GIA,19032,35865,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","ELECTRONICS & COMMUNICATION
ENGINEERING",SC,GUJCET-Based,Govt/GIA,24206,37937,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","ELECTRONICS & COMMUNICATION
ENGINEERING",GEN,JEE-Based,Govt/GIA,900941,900963,BHARUCH
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","ELECTRONICS & COMMUNICATION
ENGINEERING",EWS,JEE-Based,Govt/GIA,902459,902459,BHARUCH
