Course_name,Inst_Name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
ELECTRICAL ENGINEERING,"PARUL INSTITUTE OF ENGINEERING &
TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,14680,14680,VADODARA
"INFORMATION
TECHNOLOGY","PARUL INSTITUTE OF ENGINEERING &
TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,26252,34322,VADODARA
"ROBOTICS & ARTIFICIAL
INTELLIGENCE - TFW","PARUL INSTITUTE OF ENGINEERING &
TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,30260,39575,VADODARA
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,20977,20977,VADODARA
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,24112,24112,VADODARA
CIVIL ENGINEERING,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,11548,50134.5,VADODARA
COMPUTER SCIENCE & ENGINEERING - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,3507,11491,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,9237,50105,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,18356,19263,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,9851,33452,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE) - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,3750,20835,VADODARA
"COMPUTER SCIENCE &
ENGINEERING (BIG DATA ANALYTICS)","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,11903,36517,VADODARA
COMPUTER SCIENCE & ENGINEERING (BIG DATA ANALYTICS) - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,26556,29590,VADODARA
"COMPUTER SCIENCE & ENGINEERING (CLOUD
COMPUTING)","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,17292,20685,VADODARA
"COMPUTER SCIENCE &
ENGINEERING (CLOUD COMPUTING) - TFW","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,26323,28616,VADODARA
"COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY)","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,27674,36945,VADODARA
"ELECTRONICS &
COMMUNICATION ENGINEERING - TFWS","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,26078,32974,VADODARA
MATHEMATICS AND COMPUTING,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,34893,34893,VADODARA
"AGRICULTURAL
ENGINEERING","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,13319,50031,VADODARA
BIOTECHNOLOGY,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,2550,8902,VADODARA
BIOTECHNOLOGY - TFWS,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,12865,18235,VADODARA
COMPUTER ENGINEERING,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,14301,39060,VADODARA
"COMPUTER SCIENCE &
ENGINEERING","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,22048,39165,VADODARA
"COMPUTER SCIENCE &
ENGINEERING - TFWS","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,3230,22773,VADODARA
FOOD TECHNOLOGY,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,14966,28258,VADODARA
FOOD TECHNOLOGY -TFW,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,21365,21365,VADODARA
"MECHATRONICS
ENGINEERING","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,23896,31290,VADODARA
PETROLEUM ENGINEERING,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,39893,39893,VADODARA
"ROBOTICS AND
AUTOMATION","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,32715,32715,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,31774,31774,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE) - TFWS,"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,23678,23678,VADODARA
DAIRY TECHNOLOGY - TFWS,"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,22825,22825,VADODARA
CHEMICAL ENGINEERING,"PRIME INSTITUTE OF ENGINEERING AND
TECHNOLOGY, JALALPORE, NAVSARI",GEN,GUJCET Based,Self-Finance,38464,38464,NAVSARI
COMPUTER ENGINEERING,"PRIME INSTITUTE OF ENGINEERING AND
TECHNOLOGY, JALALPORE, NAVSARI",GEN,GUJCET Based,Self-Finance,36468,36468,NAVSARI
COMPUTER ENGINEERING,"R.K. UNIVERSITY - SCHOOL OF ENGINEERING,
RAJKOT",GEN,GUJCET Based,Self-Finance,26209,50629,RAJKOT
"INFORMATION
TECHNOLOGY","R.K. UNIVERSITY - SCHOOL OF ENGINEERING,
RAJKOT",GEN,GUJCET Based,Self-Finance,14005,19269,RAJKOT
CHEMICAL ENGINEERING,"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",GEN,GUJCET Based,Self-Finance,13363,36800,BARDOLI
"COMPUTER SCIENCE &
ENGINEERING","R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",EWS,GUJCET Based,Self-Finance,29023,33353,BARDOLI
"COMPUTER SCIENCE &
ENGINEERING","R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",GEN,GUJCET Based,Self-Finance,7662,17770,BARDOLI
"COMPUTER SCIENCE &
ENGINEERING","R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",SEBC,GUJCET Based,Self-Finance,25370,29161,BARDOLI
ELECTRICAL ENGINEERING,"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",GEN,GUJCET Based,Self-Finance,31020,39370,BARDOLI
"INFORMATION
TECHNOLOGY","R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",GEN,GUJCET Based,Self-Finance,11950,31618,BARDOLI
COMPUTER SCIENCE & ENGINEERING - TFWS,"R.N.G. PATEL INSTITUTE OF TECHNOLOGY- RNGPIT (FETR), BARDOLI",TFWs,GUJCET Based,Self-Finance,8364,8364,BARDOLI
COMPUTER SCIENCE & ENGINEERING,"RAI SCHOOL OF ENGINEERING, DHOLKA, AHMEDABAD",GEN,GUJCET Based,Self-Finance,2121,17743,AHMEDABAD
COMPUTER ENGINEERING,"S.P.B. PATEL ENGG. COLLEGE, (SAFFRONY), LINCH, MEHSANA",GEN,GUJCET Based,Self-Finance,13693,50402,MEHSANA
COMPUTER ENGINEERING,"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",GEN,GUJCET Based,Self-Finance,16845,22553,NAVSARI
ELECTRICAL ENGINEERING,"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",GEN,GUJCET Based,Self-Finance,27658,39807,NAVSARI
COMPUTER ENGINEERING,S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY NAVSARI,SEBC,GUJCET Based,Self-Finance,28330,29373,NAVSARI
CHEMICAL ENGINEERING,"SAL COLLEGE OF ENGINEERING , AHMEDABAD",GEN,GUJCET Based,Self-Finance,20332,28846,AHMEDABAD
COMPUTER ENGINEERING,"SAL COLLEGE OF ENGINEERING , AHMEDABAD",GEN,GUJCET Based,Self-Finance,5957,50344,AHMEDABAD
COMPUTER ENGINEERING - TFWS,"SAL COLLEGE OF ENGINEERING , AHMEDABAD",TFWs,GUJCET Based,Self-Finance,5776,5776,AHMEDABAD
"COMPUTER SCIENCE & ENGINEERING (DATA
SCIENCE)","SAL COLLEGE OF ENGINEERING , AHMEDABAD",GEN,GUJCET Based,Self-Finance,36887,50113,AHMEDABAD
"INFORMATION
TECHNOLOGY","SAL COLLEGE OF ENGINEERING , AHMEDABAD",GEN,GUJCET Based,Self-Finance,11206,39719,AHMEDABAD
"INFORMATION
TECHNOLOGY - TFWS","SAL COLLEGE OF ENGINEERING , AHMEDABAD",TFWs,GUJCET Based,Self-Finance,7325,7325,AHMEDABAD
COMPUTER ENGINEERING,"SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",GEN,GUJCET Based,Self-Finance,14558,34114,AHMEDABAD
"COMPUTER ENGINEERING -
TFWS","SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,5283,5283,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",GEN,GUJCET Based,Self-Finance,11879,50546,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING - TFWS","SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,10829,10829,AHMEDABAD
"INFORMATION
TECHNOLOGY","SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",GEN,GUJCET Based,Self-Finance,13731,39905,AHMEDABAD
CIVIL ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,20519,38320,AHMEDABAD
COMPUTER ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,7569,50326,AHMEDABAD
COMPUTER ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",SEBC,GUJCET Based,Self-Finance,50549,50549,AHMEDABAD
"COMPUTER ENGINEERING -
TFWS","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,6984,8387,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,13585,17036,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",SEBC,GUJCET Based,Self-Finance,20740,27542,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING - TFWS","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,11158,11158,AHMEDABAD
ELECTRICAL ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,26283,50043,AHMEDABAD
"MECHANICAL
ENGINEERING","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,35193,35193,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",EWS,GUJCET Based,Self-Finance,25420,32386,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",GEN,GUJCET Based,Self-Finance,12064,39739,AHMEDABAD
ELECTRONICS & COMMUNICATION ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",GEN,GUJCET Based,Self-Finance,22664,34236,AHMEDABAD
COMPUTER ENGINEERING,"SANKALCHAND  PATEL COLLEGE OF  ENGG.,
VISNAGAR",GEN,GUJCET Based,Self-Finance,32769,37352,VISNAGAR
INFORMATION TECHNOLOGY,"SANKALCHAND  PATEL COLLEGE OF  ENGG., VISNAGAR",GEN,GUJCET Based,Self-Finance,17710,35889,VISNAGAR
COMPUTER ENGINEERING,"SARDAR PATEL COLLEGE OF ENGINEERING,
BAKROL ANAND",GEN,GUJCET Based,Self-Finance,30582,50021.5,BAKROL ANAND
"COMPUTER SCIENCE &
ENGINEERING","SARDAR PATEL COLLEGE OF ENGINEERING,
BAKROL ANAND",GEN,GUJCET Based,Self-Finance,17784,50504,BAKROL ANAND
"INFORMATION
TECHNOLOGY","SARDAR PATEL COLLEGE OF ENGINEERING,
BAKROL ANAND",GEN,GUJCET Based,Self-Finance,23770,50179,BAKROL ANAND
ELECTRICAL ENGINEERING,"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",GEN,GUJCET Based,Self-Finance,28961,28961,BAKROL ANAND
MECHANICAL ENGINEERING,"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",GEN,GUJCET Based,Self-Finance,38588,38588,BAKROL ANAND
"COMPUTER SCIENCE &
ENGINEERING","SARDAR VALLABHBHAI GLOBAL University - UCP
Institute of Technology, Ahmedabad",GEN,GUJCET Based,Self-Finance,10282,50557,Ahmedabad
"COMPUTER SCIENCE &
ENGINEERING - TFWS","SARDAR VALLABHBHAI GLOBAL University - UCP
Institute of Technology, Ahmedabad",TFWs,GUJCET Based,Self-Finance,16356,16412,Ahmedabad
"AERONAUTICAL
ENGINEERING","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,27610,50351,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,4607,11066,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SEBC,GUJCET Based,Self-Finance,17107,27442,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",ST,GUJCET Based,Self-Finance,35694,35694,VASAD
"COMPUTER ENGINEERING -
TFWS","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",TFWs,GUJCET Based,Self-Finance,5281,5281,VASAD
"COMPUTER SCIENCE &
DESIGN","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",EWS,GUJCET Based,Self-Finance,21593,23162,VASAD
"COMPUTER SCIENCE &
DESIGN","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,9139,14154,VASAD
"COMPUTER SCIENCE &
DESIGN","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SC,GUJCET Based,Self-Finance,26602,37910,VASAD
"COMPUTER SCIENCE &
DESIGN","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SEBC,GUJCET Based,Self-Finance,32984,37478,VASAD
ELECTRICAL ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,27657,39117,VASAD
"INFORMATION
TECHNOLOGY","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,13997,18933,VASAD
"INFORMATION
TECHNOLOGY","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SC,GUJCET Based,Self-Finance,27770,28433,VASAD
"INFORMATION
TECHNOLOGY","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SEBC,GUJCET Based,Self-Finance,25174,50320,VASAD
"MECHANICAL
ENGINEERING","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,10460,50178,VASAD
CIVIL ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",GEN,GUJCET Based,Self-Finance,25806,25806,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",EWS,GUJCET Based,Self-Finance,11115,15983,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",SC,GUJCET Based,Self-Finance,25597,27977,VASAD
COMPUTER SCIENCE & DESIGN - TFW,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",TFWs,GUJCET Based,Self-Finance,7969,8712,VASAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",EWS,GUJCET Based,Self-Finance,30762,38260,VASAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",GEN,GUJCET Based,Self-Finance,5062,24109,VASAD
INFORMATION TECHNOLOGY,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",EWS,GUJCET Based,Self-Finance,19155,26533,VASAD
CHEMICAL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,17134,50603,SURAT
CIVIL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,21935,37483,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",EWS,GUJCET Based,Self-Finance,6298,7444,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,797,5404,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",SC,GUJCET Based,Self-Finance,18371,26127,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",SEBC,GUJCET Based,Self-Finance,11034,12814,SURAT
ELECTRICAL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,12957,29240,SURAT
"INFORMATION
TECHNOLOGY","SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",EWS,GUJCET Based,Self-Finance,10025,12069,SURAT
"INFORMATION
TECHNOLOGY","SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",SC,GUJCET Based,Self-Finance,28249,28249,SURAT
"INSTRUMENTATION &
CONTROL ENGINEERING","SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,28972,50242,SURAT
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",EWS,GUJCET Based,Self-Finance,10600,12531,SURAT
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",GEN,GUJCET Based,Self-Finance,8219,10521,SURAT
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",SEBC,GUJCET Based,Self-Finance,13904,13904,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ST,GUJCET Based,Self-Finance,37787,37787,SURAT
ELECTRICAL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",EWS,GUJCET Based,Self-Finance,37935,50634,SURAT
ELECTRONICS & COMMUNICATION ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",EWS,GUJCET Based,Self-Finance,14591,14591,SURAT
"ELECTRONICS & COMMUNICATION
ENGINEERING","SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",GEN,GUJCET Based,Self-Finance,7241,13637,SURAT
ELECTRONICS & COMMUNICATION ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",SEBC,GUJCET Based,Self-Finance,23847,28218,SURAT
INFORMATION TECHNOLOGY,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",GEN,GUJCET Based,Self-Finance,4926,9900,SURAT
INFORMATION TECHNOLOGY,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",SEBC,GUJCET Based,Self-Finance,12293,20142,SURAT
MECHANICAL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",GEN,GUJCET Based,Self-Finance,23043,39745,SURAT
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",EWS,GUJCET Based,Self-Finance,21675,29287,VADODARA
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",GEN,GUJCET Based,Self-Finance,15516,19362,VADODARA
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",SEBC,GUJCET Based,Self-Finance,28312,28312,VADODARA
COMPUTER SCIENCE & ENGINEERING - TFWS,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",TFWs,GUJCET Based,Self-Finance,10098,10098,VADODARA
"ELECTRICAL AND ELECTRONICS
ENGINEERING","SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",GEN,GUJCET Based,Self-Finance,24181,27881,VADODARA
MECHANICAL ENGINEERING,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",GEN,GUJCET Based,Self-Finance,25973,25973,VADODARA
"INFORMATION
TECHNOLOGY","SCHOOL OF ENGINEERING, INDRASHIL
UNIVERSITY, KADI",GEN,GUJCET Based,Self-Finance,28014,28014,KADI
CHEMICAL ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",GEN,GUJCET Based,Self-Finance,13301,24633,VADODARA
"COMPUTER SCIENCE &
ENGINEERING","SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",EWS,GUJCET Based,Self-Finance,23977,34293,VADODARA
"COMPUTER SCIENCE &
ENGINEERING","SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",SC,GUJCET Based,Self-Finance,27256,27256,VADODARA
"COMPUTER SCIENCE &
ENGINEERING","SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",SEBC,GUJCET Based,Self-Finance,20116,38115,VADODARA
"COMPUTER SCIENCE &
ENGINEERING - TFWS","SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",TFWs,GUJCET Based,Self-Finance,6151,6151,VADODARA
CHEMICAL ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",EWS,GUJCET Based,Self-Finance,27852,50491,VADODARA
CHEMICAL ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",SEBC,GUJCET Based,Self-Finance,35849,35849,VADODARA
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",ESM,GUJCET Based,Self-Finance,21987,21987,VADODARA
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",GEN,GUJCET Based,Self-Finance,11349,19431,VADODARA
"INFORMATION
TECHNOLOGY","SHANKERSINH VAGHELA BAPU INSTITUTE OF
TECH., UNAVA, GANDHINAGAR",GEN,GUJCET Based,Self-Finance,21900,21900,GANDHINAGAR
CIVIL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,GUJCET Based,Govt / GIA,21401,50498,BHAVNAGAR
CIVIL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,JEE Based,Govt / GIA,931888,990097,BHAVNAGAR
ELECTRICAL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,GUJCET Based,Govt / GIA,39567,39567,BHAVNAGAR
ELECTRICAL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,JEE Based,Govt / GIA,918130,990203,BHAVNAGAR
"INFORMATION
TECHNOLOGY","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",EWS,GUJCET Based,Govt / GIA,16520,20027,BHAVNAGAR
"INFORMATION
TECHNOLOGY","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,GUJCET Based,Govt / GIA,11305,15545,BHAVNAGAR
"INFORMATION
TECHNOLOGY","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",SEBC,GUJCET Based,Govt / GIA,15848,20282,BHAVNAGAR
"INFORMATION
TECHNOLOGY","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,JEE Based,Govt / GIA,902304,902924,BHAVNAGAR
INFORMATION TECHNOLOGY,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",SC,JEE Based,Govt / GIA,922087,922087,BHAVNAGAR
"INFORMATION
TECHNOLOGY - TFWS","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",TFWs,GUJCET Based,Govt / GIA,9841,9841,BHAVNAGAR
MECHANICAL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,JEE Based,Govt / GIA,922257,922257,BHAVNAGAR
