Inst_Name,Course_name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
"KALOL INSTITUTE OF TECH. & RESEARCH CENTER ,KALOL",INFORMATION TECHNOLOGY,GEN,GUJCET_Rank,Self-Finance,23370,35984,KALOL
"KALOL INSTITUTE OF TECH. & RESEARCH CENTER ,KALOL",ELECTRONICS & COMMUNICATION (COMMUNICATION SYSTEM ENGG.),GEN,GUJCET_Rank,Self-Finance,11218,34647,KALOL
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,1515,7302,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,7405,12188,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,7474,9455,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,7900,17560,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,8886,19140,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,18813,28895,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,GEN,All India_Rank,Govt/GIA,900618,900709,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,SEBC,All India_Rank,Govt/GIA,901843,903415,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ST,All India_Rank,Govt/GIA,906762,906762,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ESM,All India_Rank,Govt/GIA,908130,908130,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,GEN-PH,All India_Rank,Govt/GIA,918845,918845,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,678,3040,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,260,538,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,545,1030,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,555,611,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SC,GUJCET_Rank,Govt/GIA,1382,2751,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,ST,GUJCET_Rank,Govt/GIA,3064,11999,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,6177,6177,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,GEN-PH,GUJCET_Rank,Govt/GIA,8426,20048,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SEBC-PH,GUJCET_Rank,Govt/GIA,35304,35304,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,GEN,All India_Rank,Govt/GIA,900007,900029,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,EWS,All India_Rank,Govt/GIA,900068,900068,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SEBC,All India_Rank,Govt/GIA,900120,900146,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SC,All India_Rank,Govt/GIA,900498,900498,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,ST,All India_Rank,Govt/GIA,905069,905069,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,69,307,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,1275,6834,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,6914,12062,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,6984,8088,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,10943,20404,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,11672,29996,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,13729,13729,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,GEN-PH,GUJCET_Rank,Govt/GIA,23965,23965,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,900460,900535,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,901331,903284,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,SC,All India_Rank,Govt/GIA,903827,903827,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,ST,All India_Rank,Govt/GIA,908793,908793,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,975,3401,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,2182,16759,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,16847,19117,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,17422,32050,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,20007,33765,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,28441,28441,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,GEN,All India_Rank,Govt/GIA,901018,902702,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,EWS,All India_Rank,Govt/GIA,903929,903929,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,911254,911254,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,3394,8106,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,GEN,GUJCET_Rank,Govt/GIA,355,1008,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,EWS,GUJCET_Rank,Govt/GIA,1010,1118,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,GUJCET_Rank,Govt/GIA,1036,1693,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,GEN-PH,GUJCET_Rank,Govt/GIA,2157,37899,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,SC,GUJCET_Rank,Govt/GIA,2976,4598,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,ST,GUJCET_Rank,Govt/GIA,4171,15951,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,ESM,GUJCET_Rank,Govt/GIA,6391,6391,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,GEN,All India_Rank,Govt/GIA,900102,900127,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,EWS,All India_Rank,Govt/GIA,900153,900153,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,All India_Rank,Govt/GIA,900167,900207,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,ST,All India_Rank,Govt/GIA,902502,902502,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY - TFWS,TFWS,GUJCET_Rank,Govt/GIA,88,613,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY - TFWS,TFWS,All India_Rank,Govt/GIA,900145,900145,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,692,5069,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,5076,9076,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,5240,6186,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,7957,21446,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,8475,28861,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,25918,25918,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,900238,900583,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,EWS,All India_Rank,Govt/GIA,901395,901395,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,901808,902185,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,SC,All India_Rank,Govt/GIA,904392,904392,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,ST,All India_Rank,Govt/GIA,909924,909924,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,844,2355,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING - TFWS,TFWS,All India_Rank,Govt/GIA,900862,900862,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,3847,20130,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,20444,28042,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,21461,38571,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SC,GUJCET_Rank,Govt/GIA,24363,35815,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,ST,GUJCET_Rank,Govt/GIA,37303,38497,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,GEN,All India_Rank,Govt/GIA,901026,902717,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SEBC,All India_Rank,Govt/GIA,907356,908308,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,ST,All India_Rank,Govt/GIA,915278,915278,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SC,All India_Rank,Govt/GIA,916177,916177,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,5761,10902,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,1371,4495,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,4698,7887,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,4723,4972,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,5531,23762,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,8791,13721,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,16084,16084,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,901517,901529,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,EWS,All India_Rank,Govt/GIA,902115,902115,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,902570,902570,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,1345,2552,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,8170,30288,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,30427,37287,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,30827,36100,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,34109,37345,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,902100,902100,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,911288,911288,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,EWS,All India_Rank,Govt/GIA,917607,917607,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,7526,10668,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,758,2839,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,2902,3227,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,3008,4940,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,SC,GUJCET_Rank,Govt/GIA,6937,11779,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,ST,GUJCET_Rank,Govt/GIA,7967,33152,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,9012,11373,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,All India_Rank,Govt/GIA,900089,900165,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,All India_Rank,Govt/GIA,900292,900292,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,All India_Rank,Govt/GIA,900711,900782,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,SC,All India_Rank,Govt/GIA,901478,901478,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,ST,All India_Rank,Govt/GIA,904759,904759,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION ENGINEERING -
TFWS",TFWS,GUJCET_Rank,Govt/GIA,551,1466,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,TFWS,All India_Rank,Govt/GIA,900135,900135,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,4228,9971,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,10104,19998,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,10359,13006,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,11964,11964,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,21791,32295,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,GEN,All India_Rank,Govt/GIA,900840,901434,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,SEBC,All India_Rank,Govt/GIA,903523,903523,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,SC,All India_Rank,Govt/GIA,907127,907127,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,ST,All India_Rank,Govt/GIA,924478,924478,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL ENGINEERING -
TFWS",TFWS,GUJCET_Rank,Govt/GIA,2945,4280,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL ENGINEERING -
TFWS",TFWS,All India_Rank,Govt/GIA,900358,900358,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",PLASTIC TECHNOLOGY,GEN,GUJCET_Rank,Govt/GIA,12022,37004,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",PLASTIC TECHNOLOGY,GEN,All India_Rank,Govt/GIA,905717,906112,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,GEN,GUJCET_Rank,Govt/GIA,1449,4519,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,EWS,GUJCET_Rank,Govt/GIA,4593,5851,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,SC,GUJCET_Rank,Govt/GIA,5082,15359,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,SEBC,GUJCET_Rank,Govt/GIA,5156,11100,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,ESM,GUJCET_Rank,Govt/GIA,9847,9847,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,GEN-PH,GUJCET_Rank,Govt/GIA,23117,23117,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,ST,GUJCET_Rank,Govt/GIA,29570,29570,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,GEN,All India_Rank,Govt/GIA,900188,900188,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,EWS,All India_Rank,Govt/GIA,900794,900794,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,SEBC,All India_Rank,Govt/GIA,901569,901569,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,ST,All India_Rank,Govt/GIA,913305,913305,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION - TFWS,TFWS,GUJCET_Rank,Govt/GIA,503,2466,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,GEN,GUJCET_Rank,Govt/GIA,7202,23801,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,SEBC,GUJCET_Rank,Govt/GIA,24320,34316,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,EWS,GUJCET_Rank,Govt/GIA,24892,28253,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,SC,GUJCET_Rank,Govt/GIA,27259,37723,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,GEN,All India_Rank,Govt/GIA,902705,902705,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,SEBC,All India_Rank,Govt/GIA,910505,910505,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TEXTILE TECHNOLOGY,GEN,GUJCET_Rank,Govt/GIA,17592,37965,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TEXTILE TECHNOLOGY,GEN,All India_Rank,Govt/GIA,903539,931034,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,GEN,GUJCET_Rank,Govt/GIA,212,1170,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND MACHINE
LEARNING",EWS,GUJCET_Rank,Govt/GIA,1182,1242,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND MACHINE
LEARNING",SEBC,GUJCET_Rank,Govt/GIA,1222,2224,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND MACHINE
LEARNING",SC,GUJCET_Rank,Govt/GIA,1779,3796,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,ST,GUJCET_Rank,Govt/GIA,2603,19373,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,GEN,All India_Rank,Govt/GIA,900039,900040,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND MACHINE
LEARNING",SEBC,All India_Rank,Govt/GIA,900259,900259,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND MACHINE
LEARNING",ST,All India_Rank,Govt/GIA,901501,901501,AHMEDABAD
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND MACHINE
LEARNING - TFW",TFWS,GUJCET_Rank,Govt/GIA,251,570,AHMEDABAD
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",CIVIL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,12042,38923,GANDHINAGAR
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,GEN,GUJCET_Rank,Self-Finance,1561,18091,GANDHINAGAR
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,EWS,GUJCET_Rank,Self-Finance,18097,21134,GANDHINAGAR
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,SEBC,GUJCET_Rank,Self-Finance,18378,37904,GANDHINAGAR
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,SC,GUJCET_Rank,Self-Finance,18966,38229,GANDHINAGAR
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,ST,GUJCET_Rank,Self-Finance,31278,35635,GANDHINAGAR
